['T1-3E-2<T1-3-38>', 'ffnn', 6.359622368126697]
['E1-3B<E1-3-24>', 'ffnn', 25.231704194137784]
['W3-3B-8<W3-3-25>', 'arima', 40.670957237173333]
['T1-3E-3<T1-3-35>', 'arima', 0.18497959589703128]
['E1-3B<E1-3-25>', 'arima', 179.61577726362705]
['EC-3A<EC-3-01>', 'ffnn', 13.628780903773025]
['EC-3B<EC-3-02>', 'arima', 4.2785280934563437]
['W3-3B-8<W3-3-25>', 'ffnn', 20.087231408714132]
['T1-3E-3<T1-3-35>', 'ffnn', 0.18058205800413055]
['E1-3B<E1-3-25>', 'ffnn', 51.173421643848698]
['W3-3B-9<W3-3-26>', 'arima', 29.725327687876398]
['T1-3E-4<T1-3-39>', 'arima', 7.1239297283271483]
['EC-3B<EC-3-02>', 'ffnn', 2.1979672016177014]
['E1-3B<E1-3-26>', 'arima', 48.404371225750538]
['EC-3B<EC-3-03>', 'arima', 0.80123233910967928]
['T1-3E-4<T1-3-39>', 'ffnn', 6.2655211295398798]
['W3-3B-9<W3-3-26>', 'ffnn', 5.5003452947903391]
['T1-3E-5<T1-3-40>', 'arima', 6.0535280420063309]
['E1-3B<E1-3-26>', 'ffnn', 25.047180156132253]
['WC-1A<WC-1A-01>', 'arima', 0.00052284486115367014]
['EC-3B<EC-3-03>', 'ffnn', 0.66527442940518677]
['E1-3B<E1-3-27>', 'arima', 14.895389048228965]
['WC-1A<WC-1A-01>', 'ffnn', 0.02434312759445198]
['EC-3B<EC-3-04>', 'arima', 0.24633786966852811]
['T1-3E-5<T1-3-40>', 'ffnn', 4.1790462389997352]
['WC-1A<WC-1A-02>', 'arima', 0.016896236416155924]
['T1-3E-6<T1-3-36>', 'arima', 4.1245870001302283]
['E1-3B<E1-3-27>', 'ffnn', 6.4981508708967741]
['EC-3B<EC-3-04>', 'ffnn', 0.21955845380845365]
['WC-1A<WC-1A-02>', 'ffnn', 0.015468290242288787]
['E1-3B<E1-3-28>', 'arima', 39.04479732143033]
['WC-1A<WC-1A-03>', 'arima', 0.58275429277107726]
['EC-3B<EC-3-05>', 'arima', 1.8425142872003666]
['T1-3E-6<T1-3-36>', 'ffnn', 5.8089097179910301]
['T1-3F-1<T1-3-43>', 'arima', 2.7067753182346577]
['E1-3B<E1-3-28>', 'ffnn', 7.3997392446082868]
['EC-3B<EC-3-05>', 'ffnn', 2.637490117054317]
['WC-1A<WC-1A-03>', 'ffnn', 0.35316311864808758]
['EC-3B<EC-3-06>', 'arima', 5.6273526603092527]
['E1-3B<E1-3-29>', 'arima', 17.922487871638783]
['T1-3F-1<T1-3-43>', 'ffnn', 1.3315005178370636]
['WC-1A<WC-1A-04>', 'arima', 0.12296687347518959]
['T1-3F-2<T1-3-44>', 'arima', 19.72812112054979]
['EC-3B<EC-3-06>', 'ffnn', 3.5607741110948417]
['E1-3B<E1-3-29>', 'ffnn', 19.116256963547158]
['EC-3B<EC-3-07>', 'arima', 28.110838820947105]
['WC-1A<WC-1A-04>', 'ffnn', 0.1111012699614361]
['E1-3B<E1-3-30>', 'arima', 13.246303312307241]
['T1-3F-2<T1-3-44>', 'ffnn', 13.234453961824107]
['WC-1A<WC-1A-05>', 'arima', 1.5513216003228616]
['T1-3F-3<T1-3-49>', 'arima', 2.5584605537399017]
['EC-3B<EC-3-07>', 'ffnn', 17.446141284622776]
['E1-3B<E1-3-30>', 'ffnn', 11.961578076928856]
['EC-3B<EC-3-08>', 'arima', 13.793845525550786]
['WC-1A<WC-1A-05>', 'ffnn', 0.84967703248793047]
['T1-3F-3<T1-3-49>', 'ffnn', 2.7440624230569397]
['E1-3B<E1-3-31>', 'arima', 5.2911835231065929]
['WC-1A<WC-1A-06>', 'arima', 0.8102654369289487]
['T1-3F-4<T1-3-45>', 'arima', 2.3564398559402164]
['EC-3B<EC-3-08>', 'ffnn', 4.9565924961696615]
['EC-3B<EC-3B-08>', 'arima', 1.4604138137696487]
['E1-3B<E1-3-31>', 'ffnn', 2.2955382554152735]
['WC-1A<WC-1A-06>', 'ffnn', 0.7843322096224663]
['T1-3F-4<T1-3-45>', 'ffnn', 1.4609039312951428]
['E1-3C<E1-3-11>', 'arima', 18.780384919547814]
['WC-1A<WC-1A-07>', 'arima', 0.082523702556438233]
['T1-3F-7<T1-3-48>', 'arima', 3.0665521514109724]
['T1-3F-7<T1-3-48>', 'ffnn', 166.12473684210522]
['EC-3B<EC-3B-08>', 'ffnn', 2.3447436626458797]
['T1-3F-8<T1-3-47>', 'arima', 1.0840737916057561]
['EC-3B<Ec-3B-10>', 'arima', 0.062977611108009868]
['E1-3C<E1-3-11>', 'ffnn', 21.525075946720293]
['E1-3C<E1-3-12>', 'arima', 11.879726150841556]
['WC-1A<WC-1A-07>', 'ffnn', 0.077329091465630509]
['T1-3F-8<T1-3-47>', 'ffnn', 1.7890018544647712]
['EC-3B<Ec-3B-10>', 'ffnn', 0.19028363601338114]
['T1-3F-9<T1-3-46>', 'arima', 2.5081021987245173]
['WC-1A<WC-1A-08>', 'arima', 0.092156104587603857]
['E1-3C<E1-3-12>', 'ffnn', 6.9355906925119282]
['EC-3B<Ec-3B-11>', 'arima', 0.40133472874627374]
['E1-3C<E1-3-13>', 'arima', 10.863574230707794]
['E1-3C<E1-3-13>', 'ffnn', 268.81052631578945]
['WC-1A<WC-1A-08>', 'ffnn', 0.074168998029140426]
['T1-3F-9<T1-3-46>', 'ffnn', 2.2225623564113985]
['WC-1A<WC-1A-09>', 'arima', 0.31757150812910617]
['E1-3C<E1-3-14>', 'arima', 17.479555268654067]
['EC-3B<Ec-3B-11>', 'ffnn', 0.31506302701555577]
['T1-3F<T1-3F-06>', 'arima', 56.934228134160762]
['EC-3B<Ec-3B-12>', 'arima', 3.7175475015105319]
['WC-1A<WC-1A-09>', 'ffnn', 0.30875911897946146]
['E1-3C<E1-3-14>', 'ffnn', 19.603623553149227]
['WC-1A<WC-1A-10>', 'arima', 0.15194451208940277]
['T1-3F<T1-3F-06>', 'ffnn', 47.664574345097158]
['E1-3C<E1-3-15>', 'arima', 12.834299034723957]
['EC-3B<Ec-3B-12>', 'ffnn', 2.7017400618987075]
['T1-3G-1<T1-3-52>', 'arima', 1.6623840346540502]
['EC-3B<Ec-3B-9>', 'arima', 20.857077050948124]
['WC-1A<WC-1A-10>', 'ffnn', 0.15358391692740739]
['E1-3C<E1-3-15>', 'ffnn', 10.201922266744619]
['T1-3G-1<T1-3-52>', 'ffnn', 1.9752391940672376]
['E1-3C<E1-3-16>', 'arima', 14.198747457960351]
['WC-1A<WC-1A-11>', 'arima', 3.0084847604047802]
['T1-3G-2<T1-3-56>', 'arima', 3.8078746200882954]
['T1-3G-2<T1-3-56>', 'ffnn', 81.208947368421036]
['EC-3B<Ec-3B-9>', 'ffnn', 18.993989315543697]
['EC-3C-10<EC-3-13>', 'arima', 19.997014637700953]
['T1-3G-3<T1-3-54>', 'arima', 1.1543358449774226]
['T1-3G-3<T1-3-54>', 'ffnn', 29.633684210526319]
['E1-3C<E1-3-16>', 'ffnn', 34.562526868773539]
['WC-1A<WC-1A-11>', 'ffnn', 3.5888438899791812]
['T1-3G-4<T1-3-55>', 'arima', 0.8973531944633717]
['E1-3C<E1-3-17>', 'arima', 28.536468142769099]
['WC-1A<WC-1A-12>', 'arima', 0.5641411241905101]
['EC-3C-10<EC-3-13>', 'ffnn', 11.715326332020895]
['E1-3C<E1-3-17>', 'ffnn', 19.537053064139165]
['E1-3C<E1-3-18>', 'arima', 3.0218126605844859]
['T1-3G-4<T1-3-55>', 'ffnn', 0.35693148430539895]
['EC-3C-1<EC-1-16>', 'arima', 44.095039660950874]
['WC-1A<WC-1A-12>', 'ffnn', 0.49568789924203643]
['T1-3G-5<T1-3-51>', 'arima', 0.71825693829683157]
['T1-3G-5<T1-3-51>', 'ffnn', 43.381578947368418]
['E1-3C<E1-3-18>', 'ffnn', 2.3894573309913918]
